wasm_hash,instance_count,instance_percent,rssdkver,rsver,source_repo,home_domain,error_cases,contract_functions,contract_events
"3eb9643f927f5992d68acdf0253d96e0ab56014e5a8200f97e68d271bd7193a2",1,0.0008,"23.4.1#e671b396f8bacf1370925f722df158b31c0baae5","1.94.0","","","AlreadyInitialized,Unauthorized,ReferralAlreadyExists,ReferralNotFound,SelfReferral,ReputationContractNotSet","has_role,get_admin,grant_role,revoke_role,get_referral,__constructor,get_referrals,renounce_role,get_role_admin,mark_onboarded,renounce_admin,set_role_admin,create_referral,get_role_member,record_donation,transfer_admin_role,accept_admin_transfer,get_role_member_count,get_referrer_statistics,set_reputation_contract_address","RoleGranted,RoleRevoked,AdminRenounced,RoleAdminChanged,AdminTransferCompleted,AdminTransferInitiated,OwnershipTransfer,OwnershipRenounced,OwnershipTransferCompleted"
"3f2d08f3faf2de0289bb6f12a029bab3766a66fc9531c2b5ce9febf483434240",3,0.0025,"20.4.0#70b12eb8c6af0593888154700f0ef68897521708","1.88.0","","","Unimplemented,Initialized,Uninitialized,Unauthorized,InvalidArg,InvalidChainId,InvalidOtherChainId,GasUsageNotSet,BrokenAddress,NotFound,TokenInsufficientBalance,CastFailed,U256Overflow,ZeroAmount,PoolOverflow,ZeroChanges,ReservesExhausted,InsufficientReceivedAmount,BalanceRatioExceeded,Forbidden,UnauthorizedStopAuthority,SwapProhibited,AmountTooLowForFee,BridgeToTheZeroAddress,EmptyRecipient,SourceNotRegistered,WrongDestinationChain,UnknownAnotherChain,TokensAlreadySent,MessageProcessed,NotEnoughFee,NoMessage,NoReceivePool,NoPool,UnknownAnotherToken,WrongByteLength,HasMessage,InvalidPrimarySignature,InvalidSecondarySignature,NoGasDataForChain","initialize,deposit,withdraw,swap_to_v_usd,swap_from_v_usd,claim_rewards,set_fee_share,adjust_total_lp_amount,set_balance_ratio_min_bp,stop_deposit,start_deposit,stop_withdraw,start_withdraw,set_stop_authority,set_bridge,set_admin,set_admin_fee_share,claim_admin_fee,pending_reward,get_pool,get_admin,get_stop_authority,get_bridge,get_user_deposit,upgrade",""
"3f427b964f842b2a0b024fc00ed668b28e985f291ee4815fbbc4e52d500ba0d7",1,0.0008,"23.0.2#a97daf8b07cdf24e9bd45e344db51a21b9ea77d3","1.89.0","","","AlreadyInitialized,Paused","init,admin,is_paused,get_count,pause,unpause,inc",""
"3ff02d2ccad569cce82f6fb74adf46303d8159cd22c27c18be492e587d364f57",1,0.0008,"23.5.3#d3e1ab2424388b10893b796b0c8e405c5edd03d2","1.94.1","","","AdminNotSet,Unauthorized,InvalidAmount,DepositNotFound,ScheduleNotFound,InsufficientRemainingAmount,NothingToWithdraw,AllPeriodsReleased,TooEarly,InvalidTtlParams,InvalidRange","deposit,upgrade,withdraw,set_admin,get_deposit,get_contract,add_to_deposit,create_contract,extend_paged_ttl,release_from_contract","ReleaseCalculation"
"403a211cdaeb1e5341544a9eabd8e3ddaf0828fa0e013beec04136efba4a1fb0",0,0.0000,"25.1.1#94c2a3b3a5ded6b9cf9cef0c207bf8804f3eb294","1.93.1","github:AquaToken/soroban-amm","","Unauthorized,PathIsEmpty,OutMinNotSatisfied,InMaxNotSatisfied,FeeFractionTooHigh","claim_fees,get_router,swap_chained,__constructor,claim_fees_and_swap,get_fee_destination,get_max_swap_fee_fraction,swap_chained_strict_receive",""
"4041cbdd8d7d1b700e6b24afb0b40a59aef67f36459782dbd32da381e02a63a3",1,0.0008,"22.0.4#1d4afb3b981a4f4b2bbc19f0ce38af85c4ab316a","1.86.0","","","NoSuchContractPublished,NoSuchVersion,AlreadyPublished,NoSuchContractDeployed,AlreadyDeployed,AlreadyClaimed,InitFailed,RedeployDeployedFailed,NoOwnerSet,AdminOnly,VersionMustBeGreaterThanCurrent,InvalidName,InvalidVersion","admin_get,admin_set,upgrade,__constructor,fetch_hash,current_version,publish,publish_hash,deploy,fetch_contract_id,dev_deploy,upgrade_contract",""
"404915c346d9727cddfc32883c171bc0918cff64855d96c7e7705eacdbe05013",0,0.0000,"23.1.0#7456be9d91fe1f4cb070fc2732bac78244ce6c3f","1.91.1","","","MatchNotFound,NotPlayer,AlreadyCommitted,AlreadyRevealed,NotCommitted,WaitingForCommits,InvalidChoice,CommitmentMismatch,MatchAlreadyEnded,SelfPlay,RoundNotComplete,Timeout,AlreadyInQueue,NotInQueue,AlreadyInMatch","commit,reveal,upgrade,get_admin,get_match,get_queue,set_admin,find_match,get_timeout,set_timeout,start_match,cancel_queue,__constructor,claim_timeout,get_blendizzard,set_blendizzard,get_player_match,compute_commitment",""
"408a30db145877680f9ca40214c1baf5ec905b7c9675fcab09dffe48c22df141",1,0.0008,"26.1.0#175aa41306f383057a8cdfc84b68d931664fc34e","1.96.0","","","AlreadyInitialized,NotInitialized,InvalidAmount,InsufficientBalance,InsufficientLiquidity,NotEligible,MissingProof,DebtExceeded","repay,debt_of,deposit,withdraw,pool_info,deposit_of,initialize,borrow_with_zk",""
"40b4e26a8a36d05b52971282d058014b07540cd959b7fd7f1d061d31222e7fa5",0,0.0000,"21.6.0#f57d2454e520ae11dc9c8d55db610557a24a556e","1.80.0","","","AnotherActionActive,NoActionActive,ActionNotReadyYet","init_admin,set_pools_plane,get_pools_plane,get_liquidity,version,commit_upgrade,apply_upgrade,revert_upgrade,set_emergency_mode,get_emergency_mode,commit_transfer_ownership,apply_transfer_ownership,revert_transfer_ownership,get_future_address",""
"40d2dcfc78c9783bb169efc3b738469503fe4001eb8a8c44ef35246da41d0ac7",1,0.0008,"25.1.0#86c50a1ea4f87b40add3064ff9df95c7553565c5","1.93.0","","","Generic,WithdrawFailed","execute",""
"419dd5f0be5fb08dfe387f76e120d1d722d683a0778f807cf6a2b55efcaa667f",0,0.0000,"21.6.0#f57d2454e520ae11dc9c8d55db610557a24a556e","1.80.0","","","AnotherActionActive,NoActionActive,ActionNotReadyYet","a,get_virtual_price,calc_token_amount,get_dy,remove_liquidity_imbalance,calc_withdraw_one_coin,withdraw_one_coin,set_privileged_addrs,get_privileged_addrs,ramp_a,stop_ramp_a,commit_new_fee,apply_new_fee,revert_new_parameters,kill_deposit,kill_swap,kill_claim,unkill_deposit,unkill_swap,unkill_claim,get_is_killed_deposit,get_is_killed_swap,get_is_killed_claim,initialize_all,pool_type,initialize,get_fee_fraction,share_id,get_total_shares,get_reserves,get_tokens,get_decimals,deposit,swap,estimate_swap,withdraw,get_info,version,commit_upgrade,apply_upgrade,revert_upgrade,set_emergency_mode,get_emergency_mode,upgrade_token_legacy,initialize_rewards_config,set_rewards_config,get_unused_reward,return_unused_reward,get_rewards_info,get_user_reward,checkpoint_reward,get_total_accumulated_reward,get_total_configured_reward,get_total_claimed_reward,claim,init_pools_plane,set_pools_plane,get_pools_plane,backfill_plane_data,commit_transfer_ownership,apply_transfer_ownership,revert_transfer_ownership,get_future_address",""
"41ae735d2312f50975f5b7c70c3f71c2a0785113014dc24e474c3f3688e6224f",1,0.0008,"23.0.2#a97daf8b07cdf24e9bd45e344db51a21b9ea77d3","1.89.0","","","Unauthorized,InvalidTickRange,InvalidLiquidity,InvalidAmount,InvalidSqrtPrice,InvalidFee,InvalidTickSpacing,TickOutOfBounds,PriceOutOfBounds,LiquidityOverflow,LiquidityUnderflow,DivisionByZero,MulDivOverflow,U128Overflow,I128Overflow,U64Overflow,U32Overflow,PoolNotInitialized,PoolAlreadyInitialized,PositionNotFound,InsufficientLiquidity,TickNotInitialized,TickNotSpacedCorrectly,PoolPaused,ObservationTooOld,TickLowerNotLessThanUpper,TickLowerTooLow,TickUpperTooHigh,InvalidPriceLimit,AmountShouldBeGreaterThanZero,NegativeAmount,InsufficientToken0,InsufficientToken1,InvalidFeeProtocol,ZeroPriceNotAllowed,ZeroLiquidityNotAllowed,OverflowInSqrtPriceCalculation,UnderflowInSqrtPriceCalculation,InsufficientRepayment0,InsufficientRepayment1,MustUseFlashExecutor,FlashNotLocked,IdenticalTokens,PoolAlreadyExists,FeeAmountAlreadyEnabled,InvalidFeeAmount,WasmHashNotApproved,PoolNotRegistered,UpgradesFrozen,UpgradesPermanentlyDisabled","__constructor,upgrade,migrate,version,schema_version,get_admin,transfer_admin,revoke_upgradeability,is_upgradeability_revoked,pause,unpause,is_paused,check_ticks,block_timestamp,initialize,swap,swap_prefunded,set_router_authorized,burn,collect,collect_protocol,flash_begin,flash_end,slot0,is_initialized,factory,token0,token1,fee,tick_spacing,flash_executor,get_protocol_fee_0,get_protocol_fee_1,get_tick_bitmap,liquidity,fee_growth_global_0_x128,fee_growth_global_1_x128,protocol_fees,ticks,get_position_fee_data,get_full_pool_state,get_pool_state_with_balances,snapshot_cumulatives_inside,observe_single,observe,poke_oracle,get_oracle_hints,get_checkpoint,get_oracle_status,mint,get_tick_bitmap_public,get_tick_bitmap_range_public,get_ticks_batch,quote_exact_input,quote_exact_output,positions","InitializeEvent,SwapEvent,MintEvent,BurnEvent,CollectEvent,CollectProtocolEvent,FlashBeginEvent,FlashEndEvent,UpgradedEvent,MigratedEvent,AdminTransferredEvent,UpgradeabilityRevokedEvent,PoolPausedEvent,PoolUnpausedEvent"
"421d827454e2f21ba709dca3d26fb1811309dbdb0cbd580f608de1a3691c3021",1,0.0008,"25.1.1#94c2a3b3a5ded6b9cf9cef0c207bf8804f3eb294","1.93.1","github:AquaToken/soroban-amm","","AnotherActionActive,NoActionActive,ActionNotReadyYet","swap,claim,deposit,version,get_info,get_pool,share_id,withdraw,get_plane,get_pools,pool_type,get_tokens,init_admin,remove_pool,get_reserves,swap_chained,apply_upgrade,contract_name,estimate_swap,get_liquidity,set_pool_hash,commit_upgrade,fill_liquidity,revert_upgrade,set_token_hash,get_user_reward,set_pools_plane,get_rewards_info,get_total_shares,set_reward_token,get_emergency_mode,get_future_address,get_rewards_config,init_standard_pool,set_emergency_mode,config_pool_rewards,get_total_liquidity,init_config_storage,get_privileged_addrs,init_stableswap_pool,set_privileged_addrs,config_global_rewards,get_tokens_for_reward,get_tokens_sets_count,set_rewards_gauge_hash,pool_gauge_switch_token,set_reward_boost_config,apply_transfer_ownership,get_liquidity_calculator,get_total_claimed_reward,pool_gauge_token_enabled,set_liquidity_calculator,set_stableswap_pool_hash,commit_transfer_ownership,get_protocol_fee_fraction,revert_transfer_ownership,set_protocol_fee_fraction,get_pools_for_tokens_range,pool_gauge_schedule_reward,configure_init_pool_payment,get_init_pool_payment_token,get_total_configured_reward,pool_gauge_get_min_duration,swap_chained_strict_receive,get_total_accumulated_reward,get_total_outstanding_reward,distribute_outstanding_reward,get_init_pool_payment_address,get_stable_pool_payment_amount,pool_gauge_get_min_daily_amount,get_standard_pool_payment_amount,pool_gauge_set_reward_thresholds",""
"4221b6435438dc3fbc901e19018544fc3ae394fc4f304c4cedcbe53f98df3e00",0,0.0000,"20.4.0#70b12eb8c6af0593888154700f0ef68897521708","1.75.0","","","Unimplemented,Initialized,Uninitialized,Unauthorized,InvalidArg,InvalidChainId,InvalidOtherChainId,GasUsageNotSet,BrokenAddress,NotFound,TokenInsufficientBalance,CastFailed,ZeroAmount,PoolOverflow,ZeroChanges,ReservesExhausted,InsufficientReceivedAmount,BalanceRatioExceeded,Forbidden,UnauthorizedStopAuthority,SwapProhibited,AmountTooLowForFee,BridgeToTheZeroAddress,EmptyRecipient,SourceNotRegistered,WrongDestinationChain,UnknownAnotherChain,TokensAlreadySent,MessageProcessed,NotEnoughFee,NoMessage,NoReceivePool,NoPool,UnknownAnotherToken,WrongByteLength,HasMessage,InvalidPrimarySignature,InvalidSecondarySignature,NoGasDataForChain","initialize,swap_and_bridge,receive_tokens,swap,stop_swap,start_swap,set_gas_oracle,set_stop_authority,set_rebalancer,set_messenger,set_gas_usage,register_bridge,add_bridge_token,remove_bridge_token,add_pool,withdraw_gas_tokens,withdraw_bridging_fee_in_tokens,has_processed_message,has_received_message,get_pool_address,get_config,get_stop_authority,get_transaction_cost,get_gas_usage,get_admin,get_gas_oracle,get_another_bridge,set_admin,upgrade",""
"42a37f1ec10e26d3f79e843dec86238367108a9e37c929aea5b909d2fb011097",1,0.0008,"21.7.7#5da789c50b18a4c2be53394138212fed56f0dfc4","1.88.0","","","Unimplemented,Initialized,Uninitialized,Unauthorized,InvalidArg,BrokenAddress,NotFound,Forbidden,CastFailed,TokenInsufficientBalance,U256Overflow,UnexpectedVecSize,ZeroAmount,PoolOverflow,ZeroChanges,NotEnoughAmount,InsufficientReceivedAmount,Slippage,InvalidFirstDeposit,PoolExist,IdenticalAddresses,MaxPoolsNumReached,InvalidNumberOfTokens","initialize,create_pool,set_admin,pool,pools,get_two_pool_wasm_hash,get_three_pool_wasm_hash,get_admin,update_two_pool_wasm_hash,update_three_pool_wasm_hash,upgrade",""
"4312612c5cc1dc46623efc553910096c2c2af9cd83b324cbd6068071ea28fcaf",1,0.0008,"26.0.0#e1bf74ba6c3ddb591593f5eb5dfb85458ff714c1","1.95.0","","","NotFound,NotActive,PeriodNotElapsed,MaxPeriodsReached,Expired,Unauthorized,InvalidConfig,AttesterNotSet,AttestationExpired","get,pause,cancel,charge,create,resume,autocharge,mark_expired,set_attester,__constructor,autocharge_attested",""
"435fd892707dbc8470e9dd0b0f71ac0688c413a4c10cf2a0d0d70d587804388b",4,0.0034,"22.0.7#211569aa49c8d896877dfca1f2eb4fe9071121c8","1.86.0","","","AnotherActionActive,NoActionActive,ActionNotReadyYet","initialize_all,pool_type,initialize,share_id,get_total_shares,get_tokens,deposit,swap,estimate_swap,swap_strict_receive,estimate_swap_strict_receive,withdraw,get_reserves,get_fee_fraction,get_protocol_fee_fraction,get_info,set_privileged_addrs,get_privileged_addrs,kill_deposit,kill_swap,kill_claim,unkill_deposit,unkill_swap,unkill_claim,get_is_killed_deposit,get_is_killed_swap,get_is_killed_claim,set_protocol_fee_fraction,get_protocol_fees,claim_protocol_fees,version,contract_name,commit_upgrade,apply_upgrade,revert_upgrade,set_emergency_mode,get_emergency_mode,initialize_rewards_config,set_rewards_config,get_unused_reward,return_unused_reward,get_rewards_info,get_user_reward,checkpoint_reward,checkpoint_working_balance,get_total_accumulated_reward,get_total_configured_reward,adjust_total_accumulated_reward,get_total_claimed_reward,claim,gauge_add,gauge_remove,gauge_schedule_reward,kill_gauges_claim,unkill_gauges_claim,get_gauges,gauges_claim,gauges_get_reward_info,init_pools_plane,set_pools_plane,get_pools_plane,backfill_plane_data,commit_transfer_ownership,apply_transfer_ownership,revert_transfer_ownership,get_future_address,init_config_storage",""
"43d8123c74240383636c61189d753c0cfd1980972d5b2126aa5738063bcb6c62",2,0.0017,"20.4.0#70b12eb8c6af0593888154700f0ef68897521708","1.88.0","","","Unimplemented,Initialized,Uninitialized,Unauthorized,InvalidArg,InvalidChainId,InvalidOtherChainId,GasUsageNotSet,BrokenAddress,NotFound,TokenInsufficientBalance,CastFailed,U256Overflow,ZeroAmount,PoolOverflow,ZeroChanges,ReservesExhausted,InsufficientReceivedAmount,BalanceRatioExceeded,Forbidden,UnauthorizedStopAuthority,SwapProhibited,AmountTooLowForFee,BridgeToTheZeroAddress,EmptyRecipient,SourceNotRegistered,WrongDestinationChain,UnknownAnotherChain,TokensAlreadySent,MessageProcessed,NotEnoughFee,NoMessage,NoReceivePool,NoPool,UnknownAnotherToken,WrongByteLength,HasMessage,InvalidPrimarySignature,InvalidSecondarySignature,NoGasDataForChain","initialize,send_message,receive_message,set_gas_usage,add_secondary_validator,remove_secondary_validator,set_primary_validator,set_admin,set_gas_oracle,set_other_chain_ids,withdraw_gas_tokens,get_config,has_sent_message,has_received_message,get_sent_message_sequence,get_gas_usage,get_transaction_cost,get_admin,get_gas_oracle,upgrade",""
"43f848b9d5368c9ea23c06a559357b633487844a3df14fa519ee832e83dbf8aa",1,0.0008,"22.0.8#f46e9e0610213bbb72285566f9dd960ff96d03d8","1.88.0","","","AlreadyInitialized,NotInitialized,StorageEntryNotFound,StorageEntryAlreadyExists,NoSigners,SignerAlreadyExists,SignerNotFound,SignerExpired,CannotRevokeAdminSigner,MatchingSignatureNotFound,SignatureVerificationFailed,InvalidProofType,NoProofsInAuthEntry,InsufficientPermissions,InsufficientPermissionsOnCreation,InvalidPolicy,InvalidTimeRange,InvalidNotAfterTime,NotFound","upgrade,__constructor,add_signer,update_signer,revoke_signer,is_deployed,__check_auth",""
"443a6c94e6b90901b66b7059c5b1609fe2a658c1c60fa91f7198bce73e7e2e09",1,0.0008,"23.4.1#e671b396f8bacf1370925f722df158b31c0baae5","1.92.0","","","NotGovernor,NotGovernorOrGuardian,ZeroAddress,InvalidParam,NotSigned,NotAllowed,CampaignDurationBelowHour,CampaignRewardTokenNotWhitelisted,CampaignRewardTooLow,CampaignAlreadyExists,CampaignDoesNotExist,InvalidOverride,InvalidReallocation,OperatorNotAllowed,InvalidLengths,NotUpgradeable","upgrade,set_fees,get_message,set_message,get_campaign,recover_fees,__constructor,get_fee_rebate,campaign_lookup,create_campaign,get_distributor,create_campaigns,get_default_fees,get_message_hash,accept_conditions,get_campaign_list,get_fee_recipient,get_reward_tokens,override_campaign,set_campaign_fees,set_fee_recipient,get_campaign_count,get_user_signature,compute_campaign_id,extend_contract_ttl,get_creator_balance,set_new_distributor,set_user_fee_rebate,get_campaign_operator,get_campaign_override,get_creator_allowance,revoke_upgradeability,decrease_token_balance,increase_token_balance,get_valid_reward_tokens,decrease_token_allowance,increase_token_allowance,toggle_campaign_operator,toggle_signing_whitelist,extend_campaign_ttl_batch,get_campaign_reallocation,get_access_control_manager,get_campaign_specific_fees,get_reward_token_min_amount,reallocate_campaign_rewards,get_user_signature_whitelist,set_reward_token_min_amounts,get_valid_reward_tokens_paged,get_campaign_list_reallocation,get_upgradeability_deactivated,get_campaign_overrides_timestamp","FeesSet,NewCampaign,MessageUpdated,CampaignOverride,FeeRebateUpdated,DistributorUpdated,FeeRecipientUpdated,CampaignReallocation,CreatorBalanceUpdated,UpgradeabilityRevoked,CampaignOperatorToggled,CampaignSpecificFeesSet,CreatorAllowanceUpdated,RewardTokenMinAmountUpdated,UserSigningWhitelistToggled,AccessControlManagerUpdated,SetRoot,SetClaimed,Paused,Unpaused"
"444a7b05af7a6ff2aa04543a028f474459633249de7430063b1ad5b15f6a2608",1,0.0008,"23.0.1#510d3feb724c2b01d7e7ab7652f03b9f8efc3f35","1.93.0-nightly","","","ImplNotSet,GovernorNotSet,Unauthorized,InvalidBootstrapAdmin,InvalidSwapRiskPolicy","upgrade,get_arkas,create_arka,migrated_to,migrate_arka,set_governor,set_registry,migrated_from,last_wasm_hash,share_token_of,bootstrap_admin,create_and_init,set_creation_fee,set_implementation,set_bootstrap_admin,get_arkas_by_manager,clear_bootstrap_admin,get_protocol_treasury,set_protocol_treasury,bootstrap_admin_active,get_creation_fee_token,get_creation_fee_amount,get_default_swap_oracle,set_default_swap_oracle,set_protocol_fee_splits,clear_default_swap_oracle,get_protocol_mgmt_fee_bps,get_protocol_perf_fee_bps,set_share_impl_controlled,bootstrap_admin_expires_at,get_default_venue_registry,set_default_allowed_venues,set_default_venue_registry,get_default_allowed_routers,clear_default_venue_registry,get_default_allowed_adapters,get_default_swap_risk_policy,set_default_swap_risk_policy,set_implementation_controlled,get_share_token_implementation,set_share_token_implementation",""
